,percentage_samples,score,strategy,repetition
14,30,0.4353644646924829,uncertainty_sampling,64
15,40,0.46440774487471526,uncertainty_sampling,64
16,50,0.503132118451025,uncertainty_sampling,64
17,60,0.5076879271070615,uncertainty_sampling,64
18,70,0.5128132118451025,uncertainty_sampling,64
19,80,0.5233485193621867,uncertainty_sampling,64
20,90,0.5281890660592256,uncertainty_sampling,64
21,100,0.5293280182232346,uncertainty_sampling,64
22,1,0.130125284738041,entropy_sampling,64
23,10,0.32260820045558086,entropy_sampling,64
24,20,0.4054669703872437,entropy_sampling,64
25,30,0.4299544419134396,entropy_sampling,64
26,40,0.47209567198177677,entropy_sampling,64
27,50,0.4962984054669704,entropy_sampling,64
28,60,0.5142369020501139,entropy_sampling,64
29,70,0.5193621867881549,entropy_sampling,64
30,80,0.5293280182232346,entropy_sampling,64
31,90,0.5279043280182233,entropy_sampling,64
32,100,0.5244874715261959,entropy_sampling,64
33,1,0.1264236902050114,margin_sampling,64
34,10,0.3379840546697039,margin_sampling,64
35,20,0.4336560364464693,margin_sampling,64
36,30,0.45045558086560367,margin_sampling,64
37,40,0.47209567198177677,margin_sampling,64
38,50,0.4880410022779043,margin_sampling,64
39,60,0.49259681093394075,margin_sampling,64
40,70,0.5122437357630979,margin_sampling,64
41,80,0.5230637813211845,margin_sampling,64
42,90,0.5239179954441914,margin_sampling,64
43,100,0.5293280182232346,margin_sampling,64
0,1,0.16173120728929385,random,65
1,10,0.34880410022779046,random,65
2,20,0.41059225512528474,random,65
3,30,0.44276765375854216,random,65
4,40,0.45899772209567197,random,65
5,50,0.4880410022779043,random,65
6,60,0.49259681093394075,random,65
7,70,0.4908883826879271,random,65
8,80,0.5125284738041003,random,65
9,90,0.5091116173120729,random,65
10,100,0.5236332574031891,random,65
11,1,0.15916856492027334,uncertainty_sampling,65
12,10,0.35136674259681094,uncertainty_sampling,65
13,20,0.4168564920273349,uncertainty_sampling,65
14,30,0.4461845102505695,uncertainty_sampling,65
15,40,0.4854783599088838,uncertainty_sampling,65
16,50,0.48348519362186787,uncertainty_sampling,65
17,60,0.48490888382687924,uncertainty_sampling,65
18,70,0.5113895216400911,uncertainty_sampling,65
19,80,0.5242027334851936,uncertainty_sampling,65
20,90,0.5279043280182233,uncertainty_sampling,65
21,100,0.535876993166287,uncertainty_sampling,65
22,1,0.16030751708428245,entropy_sampling,65
23,10,0.332004555808656,entropy_sampling,65
24,20,0.4097380410022779,entropy_sampling,65
25,30,0.4447608200455581,entropy_sampling,65
26,40,0.4666856492027335,entropy_sampling,65
27,50,0.49373576309794986,entropy_sampling,65
28,60,0.5088268792710706,entropy_sampling,65
29,70,0.5170842824601367,entropy_sampling,65
30,80,0.5227790432801822,entropy_sampling,65
31,90,0.5233485193621867,entropy_sampling,65
32,100,0.5341685649202733,entropy_sampling,65
33,1,0.1648633257403189,margin_sampling,65
34,10,0.35250569476082005,margin_sampling,65
35,20,0.4214123006833713,margin_sampling,65
36,30,0.45187927107061504,margin_sampling,65
37,40,0.4729498861047836,margin_sampling,65
38,50,0.4814920273348519,margin_sampling,65
39,60,0.505125284738041,margin_sampling,65
40,70,0.5182232346241458,margin_sampling,65
41,80,0.5179384965831435,margin_sampling,65
42,90,0.525626423690205,margin_sampling,65
43,100,0.5279043280182233,margin_sampling,65
0,1,0.1432232346241458,random,66
1,10,0.32260820045558086,random,66
2,20,0.40119589977220954,random,66
3,30,0.43223234624145784,random,66
4,40,0.45415717539863326,random,66
5,50,0.46697038724373574,random,66
6,60,0.484624145785877,random,66
7,70,0.48889521640091116,random,66
8,80,0.49145785876993164,random,66
9,90,0.49316628701594534,random,66
10,100,0.518507972665148,random,66
11,1,0.1304100227790433,uncertainty_sampling,66
12,10,0.32744874715261957,uncertainty_sampling,66
13,20,0.39806378132118453,uncertainty_sampling,66
14,30,0.43251708428246016,uncertainty_sampling,66
15,40,0.46497722095671984,uncertainty_sampling,66
16,50,0.484624145785877,uncertainty_sampling,66
17,60,0.4960136674259681,uncertainty_sampling,66
18,70,0.5093963553530751,uncertainty_sampling,66
19,80,0.5105353075170843,uncertainty_sampling,66
20,90,0.5159453302961275,uncertainty_sampling,66
21,100,0.5150911161731208,uncertainty_sampling,66
22,1,0.14066059225512528,entropy_sampling,66
23,10,0.32545558086560367,entropy_sampling,66
24,20,0.39977220956719817,entropy_sampling,66
25,30,0.43992027334851935,entropy_sampling,66
26,40,0.4581435079726651,entropy_sampling,66
27,50,0.482630979498861,entropy_sampling,66
28,60,0.4962984054669704,entropy_sampling,66
29,70,0.49430523917995445,entropy_sampling,66
30,80,0.5213553530751709,entropy_sampling,66
31,90,0.5150911161731208,entropy_sampling,66
32,100,0.5230637813211845,entropy_sampling,66
33,1,0.14094533029612757,margin_sampling,66
34,10,0.33883826879271073,margin_sampling,66
35,20,0.39920273348519364,margin_sampling,66
36,30,0.43507972665148065,margin_sampling,66
37,40,0.4652619589977221,margin_sampling,66
38,50,0.49430523917995445,margin_sampling,66
39,60,0.4863325740318907,margin_sampling,66
40,70,0.5071184510250569,margin_sampling,66
41,80,0.5105353075170843,margin_sampling,66
42,90,0.5159453302961275,margin_sampling,66
43,100,0.517369020501139,margin_sampling,66
0,1,0.1611617312072893,random,67
1,10,0.3553530751708428,random,67
2,20,0.4060364464692483,random,67
3,30,0.44276765375854216,random,67
4,40,0.4635535307517084,random,67
5,50,0.4740888382687927,random,67
6,60,0.5116742596810934,random,67
7,70,0.5108200455580866,random,67
8,80,0.5011389521640092,random,67
9,90,0.5042710706150342,random,67
10,100,0.5264806378132119,random,67
11,1,0.14720956719817768,uncertainty_sampling,67
12,10,0.34538724373576307,uncertainty_sampling,67
13,20,0.4120159453302961,uncertainty_sampling,67
14,30,0.45187927107061504,uncertainty_sampling,67
15,40,0.4760820045558087,uncertainty_sampling,67
16,50,0.4934510250569476,uncertainty_sampling,67
17,60,0.5136674259681093,uncertainty_sampling,67
18,70,0.5230637813211845,uncertainty_sampling,67
19,80,0.5227790432801822,uncertainty_sampling,67
20,90,0.5227790432801822,uncertainty_sampling,67
21,100,0.5324601366742597,uncertainty_sampling,67
22,1,0.16714123006833714,entropy_sampling,67
23,10,0.34339407744874717,entropy_sampling,67
24,20,0.421127562642369,entropy_sampling,67
25,30,0.4456150341685649,entropy_sampling,67
26,40,0.4760820045558087,entropy_sampling,67
27,50,0.5014236902050114,entropy_sampling,67
28,60,0.5065489749430524,entropy_sampling,67
29,70,0.515375854214123,entropy_sampling,67
30,80,0.5165148063781321,entropy_sampling,67
31,90,0.535876993166287,entropy_sampling,67
32,100,0.5316059225512528,entropy_sampling,67
33,1,0.14777904328018224,margin_sampling,67
34,10,0.34339407744874717,margin_sampling,67
35,20,0.3940774487471526,margin_sampling,67
36,30,0.44162870159453305,margin_sampling,67
37,40,0.47095671981776766,margin_sampling,67
38,50,0.48889521640091116,margin_sampling,67
39,60,0.5085421412300684,margin_sampling,67
40,70,0.5085421412300684,margin_sampling,67
41,80,0.533883826879271,margin_sampling,67
42,90,0.530751708428246,margin_sampling,67
43,100,0.5253416856492027,margin_sampling,67
0,1,0.1326879271070615,random,68
1,10,0.3465261958997722,random,68
2,20,0.39094533029612755,random,68
3,30,0.4316628701594533,random,68
4,40,0.4689635535307517,random,68
5,50,0.482630979498861,random,68
6,60,0.4985763097949886,random,68
7,70,0.5042710706150342,random,68
8,80,0.5002847380410023,random,68
9,90,0.5267653758542141,random,68
10,100,0.5247722095671982,random,68
11,1,0.14863325740318906,uncertainty_sampling,68
12,10,0.357630979498861,uncertainty_sampling,68
13,20,0.4097380410022779,uncertainty_sampling,68
14,30,0.45785876993166286,uncertainty_sampling,68
15,40,0.47750569476082005,uncertainty_sampling,68
16,50,0.4920273348519362,uncertainty_sampling,68
17,60,0.5156605922551253,uncertainty_sampling,68
18,70,0.5145216400911162,uncertainty_sampling,68
19,80,0.5313211845102506,uncertainty_sampling,68
20,90,0.537870159453303,uncertainty_sampling,68
21,100,0.5404328018223234,uncertainty_sampling,68
22,1,0.1494874715261959,entropy_sampling,68
23,10,0.33826879271070615,entropy_sampling,68
24,20,0.41543280182232345,entropy_sampling,68
25,30,0.44646924829157175,entropy_sampling,68
26,40,0.4772209567198178,entropy_sampling,68
27,50,0.49003416856492027,entropy_sampling,68
28,60,0.5130979498861048,entropy_sampling,68
29,70,0.5227790432801822,entropy_sampling,68
30,80,0.5298974943052391,entropy_sampling,68
31,90,0.5373006833712984,entropy_sampling,68
32,100,0.5418564920273349,entropy_sampling,68
33,1,0.1492027334851936,margin_sampling,68
34,10,0.3445330296127563,margin_sampling,68
35,20,0.4205580865603645,margin_sampling,68
36,30,0.45728929384965833,margin_sampling,68
37,40,0.46924829157175396,margin_sampling,68
38,50,0.4712414578587699,margin_sampling,68
39,60,0.5039863325740319,margin_sampling,68
40,70,0.5190774487471527,margin_sampling,68
41,80,0.530751708428246,margin_sampling,68
42,90,0.534738041002278,margin_sampling,68
43,100,0.535876993166287,margin_sampling,68
0,1,0.13582004555808655,random,69
1,10,0.3527904328018223,random,69
2,20,0.40034168564920275,random,69
3,30,0.42796127562642367,random,69
4,40,0.4458997722095672,random,69
5,50,0.45558086560364464,random,69
6,60,0.4706719817767654,random,69
7,70,0.49031890660592253,random,69
8,80,0.4874715261958998,random,69
9,90,0.5037015945330297,random,69
10,100,0.5156605922551253,random,69
11,1,0.15546697038724375,uncertainty_sampling,69
12,10,0.33029612756264237,uncertainty_sampling,69
13,20,0.4020501138952164,uncertainty_sampling,69
14,30,0.4510250569476082,uncertainty_sampling,69
15,40,0.46725512528473806,uncertainty_sampling,69
16,50,0.4857630979498861,uncertainty_sampling,69
17,60,0.4985763097949886,uncertainty_sampling,69
18,70,0.5011389521640092,uncertainty_sampling,69
19,80,0.5182232346241458,uncertainty_sampling,69
20,90,0.5196469248291572,uncertainty_sampling,69
21,100,0.52249430523918,uncertainty_sampling,69
22,1,0.12984054669703873,entropy_sampling,69
23,10,0.31605922551252846,entropy_sampling,69
24,20,0.3935079726651481,entropy_sampling,69
25,30,0.42796127562642367,entropy_sampling,69
26,40,0.4646924829157175,entropy_sampling,69
27,50,0.474373576309795,entropy_sampling,69
28,60,0.5017084282460137,entropy_sampling,69
29,70,0.5148063781321185,entropy_sampling,69
30,80,0.5088268792710706,entropy_sampling,69
31,90,0.5213553530751709,entropy_sampling,69
32,100,0.5213553530751709,entropy_sampling,69
33,1,0.155751708428246,margin_sampling,69
34,10,0.34481776765375854,margin_sampling,69
35,20,0.41315489749430523,margin_sampling,69
36,30,0.4413439635535307,margin_sampling,69
37,40,0.4635535307517084,margin_sampling,69
38,50,0.49145785876993164,margin_sampling,69
39,60,0.505125284738041,margin_sampling,69
40,70,0.5068337129840547,margin_sampling,69
41,80,0.5093963553530751,margin_sampling,69
42,90,0.5170842824601367,margin_sampling,69
43,100,0.5002847380410023,margin_sampling,69
0,1,0.16144646924829156,random,70
1,10,0.3547835990888383,random,70
2,20,0.39806378132118453,random,70
3,30,0.43394077448747154,random,70
4,40,0.4612756264236902,random,70
5,50,0.45842824601366744,random,70
6,60,0.4792141230068337,random,70
7,70,0.5071184510250569,random,70
8,80,0.5125284738041003,random,70
9,90,0.5318906605922551,random,70
10,100,0.5142369020501139,random,70
11,1,0.15632118451025057,uncertainty_sampling,70
12,10,0.34766514806378135,uncertainty_sampling,70
13,20,0.4168564920273349,uncertainty_sampling,70
14,30,0.4535876993166287,uncertainty_sampling,70
15,40,0.4780751708428246,uncertainty_sampling,70
16,50,0.4923120728929385,uncertainty_sampling,70
17,60,0.5085421412300684,uncertainty_sampling,70
18,70,0.5179384965831435,uncertainty_sampling,70
19,80,0.5227790432801822,uncertainty_sampling,70
20,90,0.5270501138952164,uncertainty_sampling,70
21,100,0.5270501138952164,uncertainty_sampling,70
22,1,0.14720956719817768,entropy_sampling,70
23,10,0.3402619589977221,entropy_sampling,70
24,20,0.4114464692482916,entropy_sampling,70
25,30,0.45301822323462415,entropy_sampling,70
26,40,0.4772209567198178,entropy_sampling,70
27,50,0.49060364464692485,entropy_sampling,70
28,60,0.5096810933940774,entropy_sampling,70
29,70,0.5139521640091116,entropy_sampling,70
30,80,0.5230637813211845,entropy_sampling,70
31,90,0.5304669703872438,entropy_sampling,70
32,100,0.5253416856492027,entropy_sampling,70
33,1,0.1600227790432802,margin_sampling,70
34,10,0.3490888382687927,margin_sampling,70
35,20,0.41600227790432803,margin_sampling,70
36,30,0.43223234624145784,margin_sampling,70
37,40,0.45529612756264237,margin_sampling,70
38,50,0.4820615034168565,margin_sampling,70
39,60,0.48946469248291574,margin_sampling,70
40,70,0.5059794988610479,margin_sampling,70
41,80,0.5213553530751709,margin_sampling,70
42,90,0.5261958997722096,margin_sampling,70
43,100,0.5261958997722096,margin_sampling,70
0,1,0.14635535307517084,random,71
1,10,0.34994305239179957,random,71
2,20,0.395501138952164,random,71
3,30,0.43451025056947606,random,71
4,40,0.4450455580865604,random,71
5,50,0.45558086560364464,random,71
6,60,0.49316628701594534,random,71
7,70,0.49971526195899774,random,71
8,80,0.4920273348519362,random,71
9,90,0.5008542141230068,random,71
10,100,0.5187927107061503,random,71
11,1,0.15660592255125286,uncertainty_sampling,71
12,10,0.3428246013667426,uncertainty_sampling,71
13,20,0.4060364464692483,uncertainty_sampling,71
14,30,0.44248291571753984,uncertainty_sampling,71
15,40,0.4712414578587699,uncertainty_sampling,71
16,50,0.4951594533029613,uncertainty_sampling,71
17,60,0.5011389521640092,uncertainty_sampling,71
18,70,0.5159453302961275,uncertainty_sampling,71
19,80,0.5210706150341685,uncertainty_sampling,71
20,90,0.5279043280182233,uncertainty_sampling,71
21,100,0.5250569476082004,uncertainty_sampling,71
22,1,0.15916856492027334,entropy_sampling,71
23,10,0.32744874715261957,entropy_sampling,71
24,20,0.41059225512528474,entropy_sampling,71
25,30,0.4478929384965831,entropy_sampling,71
26,40,0.4675398633257403,entropy_sampling,71
27,50,0.49430523917995445,entropy_sampling,71
28,60,0.5142369020501139,entropy_sampling,71
29,70,0.5202164009111617,entropy_sampling,71
30,80,0.5264806378132119,entropy_sampling,71
31,90,0.5267653758542141,entropy_sampling,71
32,100,0.5267653758542141,entropy_sampling,71
33,1,0.15945330296127563,margin_sampling,71
34,10,0.33826879271070615,margin_sampling,71
35,20,0.4097380410022779,margin_sampling,71
36,30,0.436503416856492,margin_sampling,71
37,40,0.4664009111617312,margin_sampling,71
38,50,0.4871867881548975,margin_sampling,71
39,60,0.4994305239179954,margin_sampling,71
40,70,0.48889521640091116,margin_sampling,71
41,80,0.5159453302961275,margin_sampling,71
42,90,0.5233485193621867,margin_sampling,71
43,100,0.5213553530751709,margin_sampling,71
0,1,0.13838268792710706,random,72
1,10,0.3308656036446469,random,72
2,20,0.38980637813211844,random,72
3,30,0.44874715261959,random,72
4,40,0.4626993166287016,random,72
5,50,0.4783599088838269,random,72
6,60,0.4777904328018223,random,72
7,70,0.4863325740318907,random,72
8,80,0.5017084282460137,random,72
9,90,0.5230637813211845,random,72
10,100,0.5290432801822323,random,72
11,1,0.1289863325740319,uncertainty_sampling,72
12,10,0.33456719817767655,uncertainty_sampling,72
13,20,0.3935079726651481,uncertainty_sampling,72
14,30,0.446753986332574,uncertainty_sampling,72
15,40,0.4729498861047836,uncertainty_sampling,72
16,50,0.4977220956719818,uncertainty_sampling,72
17,60,0.5130979498861048,uncertainty_sampling,72
18,70,0.5142369020501139,uncertainty_sampling,72
19,80,0.5253416856492027,uncertainty_sampling,72
20,90,0.5244874715261959,uncertainty_sampling,72
21,100,0.5316059225512528,uncertainty_sampling,72
22,1,0.13468109339407744,entropy_sampling,72
23,10,0.3157744874715262,entropy_sampling,72
24,20,0.40404328018223234,entropy_sampling,72
25,30,0.43621867881548976,entropy_sampling,72
26,40,0.47095671981776766,entropy_sampling,72
27,50,0.5022779043280182,entropy_sampling,72
28,60,0.5062642369020501,entropy_sampling,72
29,70,0.520501138952164,entropy_sampling,72
30,80,0.5330296127562643,entropy_sampling,72
31,90,0.5287585421412301,entropy_sampling,72
32,100,0.5298974943052391,entropy_sampling,72
33,1,0.14607061503416857,margin_sampling,72
34,10,0.3465261958997722,margin_sampling,72
35,20,0.42425968109339407,margin_sampling,72
36,30,0.45187927107061504,margin_sampling,72
37,40,0.47579726651480636,margin_sampling,72
38,50,0.4766514806378132,margin_sampling,72
39,60,0.4940205011389522,margin_sampling,72
40,70,0.5165148063781321,margin_sampling,72
41,80,0.5239179954441914,margin_sampling,72
42,90,0.5370159453302962,margin_sampling,72
43,100,0.530751708428246,margin_sampling,72
0,1,0.1429384965831435,random,73
1,10,0.3376993166287016,random,73
2,20,0.3966400911161731,random,73
3,30,0.4402050113895216,random,73
4,40,0.4715261958997722,random,73
5,50,0.47494305239179957,random,73
6,60,0.48889521640091116,random,73
7,70,0.4951594533029613,random,73
8,80,0.5142369020501139,random,73
9,90,0.5210706150341685,random,73
10,100,0.5404328018223234,random,73
11,1,0.14094533029612757,uncertainty_sampling,73
12,10,0.32630979498861046,uncertainty_sampling,73
13,20,0.4085990888382688,uncertainty_sampling,73
14,30,0.4527334851936219,uncertainty_sampling,73
